Sample_Name DEL DUP INS INV
ZQLY4M530000	22829 	55 	24422 	180 
CHLY1M177549	23598 	46 	26117 	171 
HMLY4M305714	23618 	44 	25537 	177 
HMYL1M356631	25256 	52 	25036 	176 
CHYL1F283467	23552 	63 	24654 	166 
CHLY2F491631	23115 	37 	25405 	176 
CHLY1M281121	24055 	38 	26958 	156 
HMLY2F358569	23146 	60 	24779 	153 
HMYL3M817244	24563 	43 	25695 	156 
ZQLY3M247754	23452 	63 	23120 	171 
HMYL1F356733	24855 	56 	25163 	163 
ZQLY4M635714	23116 	44 	24565 	164 
HMLY3F252039	23683 	51 	25608 	159 
ZQLY4M531224	24114 	64 	26025 	161 
HMYL4F306224	23966 	43 	26671 	185 
CHLY1F179895	23970 	46 	27142 	160 
CHLY2M388977	24222 	77 	24009 	153 
ZQLY1F365815	24051 	45 	27223 	169 
CHLY1F282039	23440 	47 	25934 	156 
CHLY2F490407	23816 	56 	25502 	166 
HMYL4M100816	23197 	52 	25336 	143 
CHYL1M280305	23671 	60 	25699 	192 
ZQLY4F427651	23805 	51 	25439 	168 
ZQLY2M470917	22651 	61 	23947 	169 
HMYL1F355509	23363 	59 	25871 	172 
HMYL4M202652	23486 	51 	26235 	172 
ZQLY3M248162	23461 	56 	25152 	173 
ZQLY4F531325	24089 	57 	25161 	160 
HMYL2F458773	22529 	59 	24335 	165 
ZQLY3F843161	23718 	41 	26284 	159 
HMYL4F100713	24128 	56 	25263 	161 
ZQLY2F473671	22880 	52 	25131 	146 
HMYL1F356937	24025 	49 	26151 	163 
HMLY3M919794	24141 	52 	25803 	151 
CHLY1F281019	23477 	43 	26649 	145 
ZQLY4M427448	23859 	65 	25183 	170 
CHYL2F493467	23113 	54 	25081 	165 
ZQLY1M368569	22907 	52 	24912 	171 
HMYL3M816734	23244 	59 	24836 	122 
HMYL4M306428	23461 	61 	25266 	175 
CHLY1M177957	23841 	47 	26384 	151 
ZQLY1F366019	24187 	36 	26437 	160 
CHLY1M178365	24013 	38 	26965 	167 
CHLY1M177753	23271 	43 	25270 	176 
HMLY4F305918	24385 	48 	25549 	153 
HMYL4F306632	23650 	47 	25552 	158 
ZQLY2M473161	23991 	56 	24457 	156 
HMYL3M817448	23868 	58 	26105 	159 
CHLY2M492345	22838 	61 	24626 	147 
ZQLY4F634793	23570 	43 	26190 	163 
HMYL4F101529	24523 	54 	25706 	160 
ZQLY4F326427	22974 	40 	25424 	162 
ZQLY1M367141	23759 	40 	26623 	176 
HMYL4F409283	23138 	55 	24518 	148 
HMLY1M356835	23665 	43 	25091 	163 
HMYL3M714182	22778 	68 	23492 	157 
HMYL1F357753	23978 	47 	25431 	155 
HMYL2M462039	23415 	64 	24623 	147 
HMLY3M818060	23692 	51 	26540 	181 
HMYL2F459793	22935 	56 	24934 	147 
CHLY1M282141	23607 	49 	25998 	186 
HMYL4F611121	23332 	56 	25048 	141 
ZQLY3F843059	23300 	47 	25597 	154 
ZQLY3M145102	23992 	52 	25096 	186 
CHLY1M283365	23454 	52 	26024 	171 
ZQLY1F366223	24327 	52 	25919 	157 
HMYL4F203671	21911 	63 	22566 	169 
ZQLY1M366121	23254 	44 	25850 	156 
ZQLY1M365917	23658 	53 	25581 	179 
ZQLY2M470305	23887 	74 	24643 	152 
HMLY3M253468	24872 	53 	25332 	171 
CHLY1M179385	23785 	46 	26466 	160 
CHLY2M489997	23713 	56 	24309 	162 
HMYL4M306020	22585 	63 	24304 	162 
ZQLY3M738264	23793 	49 	25964 	162 
CHLY1F281835	23208 	52 	25160 	161 
HMLY3M816530	29070 	44 	27193 	167 
ZQLY3M247856	23028 	52 	24924 	164 
ZQLY4M223570	23060 	43 	24693 	164 
CHYL1F280815	23555 	47 	26216 	168 
CHYL1M176121	23645 	50 	25991 	174 
CHLY1M175713	23272 	54 	25087 	180 
CHLY1F282447	23064 	48 	25613 	171 
HMLY4M202958	23494 	56 	25020 	155 
HMYL3M150816	23114 	44 	25461 	174 
CHLY2M387345	23218 	50 	24413 	158 
ZQLY4M634080	23331 	40 	25937 	164 
HMYL4M305816	23338 	41 	25680 	160 
CHLY1M280509	23791 	45 	25455 	152 
CHLY2M385917	23135 	45 	24409 	156 
CHYL1M283569	24001 	53 	24946 	155 
ZQLY4F634487	22772 	49 	24684 	156 
ZQLY3M146428	22937 	47 	24930 	160 
HMLY1F357141	23359 	69 	25659 	175 
CHYL2M388773	23128 	60 	24747 	172 
HMLY4F203365	23449 	47 	25667 	147 
HMYL3M919488	23872 	50 	25431 	158 
HMYL2M461631	24168 	51 	24859 	181 
ZQLY3M842651	23277 	44 	25686 	166 
HMYL4M100204	23642 	42 	26275 	162 
HMYL3F714283	23184 	40 	25580 	137 
ZQLY3F146733	22177 	49 	24238 	141 
CHLY1M176733	23558 	41 	25931 	153 
HMYL3F919589	22863 	49 	25358 	153 
ZQLY3M145408	23209 	40 	25847 	165 
CHYL1F175815	23259 	48 	25871 	153 
HMLY3F253263	23332 	49 	25116 	164 
HMLY3F151223	22868 	47 	24404 	173 
HMYL3M714080	22874 	66 	24136 	179 
ZQLY1M369181	22874 	54 	24730 	162 
CHLY1M282549	23736 	48 	25363 	174 
ZQLY4M326734	21987 	54 	23584 	146 
CHYL1M176325	23208 	51 	25232 	153 
CHYL1M282753	22935 	51 	25273 	173 
ZQLY4F530509	22577 	47 	24457 	168 
ZQLY4M635203	22893 	41 	25227 	173 
ZQLY1M368773	23245 	48 	25461 	179 
HMLY1F354793	23771 	48 	26010 	156 
CHLY1F280203	23065 	45 	25636 	159 
HMYL2M358467	23263 	45 	23854 	142 
CHLY1F282651	23425 	52 	24881 	190 
CHLY1M282957	22992 	38 	25122 	178 
HMYL2F460713	23543 	48 	25400 	158 
CHLY1M178773	23645 	47 	25906 	176 
