Sample_Name    Read_num    Base_num    Coverage    N50
ZQLY4M326938	7519217 	54495276039 	21.80 	14697 
CHLY2M490101	6782789 	54490779418 	21.80 	14425 
ZQLY3F249079	7504971 	54482562597 	21.79 	12775 
ZQLY3F146529	4362369 	54349263805 	21.74 	22283 
ZQLY4F120306	8205403 	54337702415 	21.74 	11543 
ZQLY2F472243	8322375 	54328091771 	21.73 	11085 
ZQLY3M737958	4770793 	54137790933 	21.66 	19612 
CHLY1F176427	4495849 	54130757729 	21.65 	19173 
CHYL1M281733	5896138 	54043041670 	21.62 	15478 
HMYL4F407448	22893167 	54003012213 	21.60 	3290 
ZQLY2F470407	7685637 	53974536255 	21.59 	12494 
CHYL2M386937	7481474 	53942528750 	21.58 	11992 
ZQLY3M843468	8505782 	53881371223 	21.55 	16882 
CHYL1M176937	4920033 	53865455355 	21.55 	18640 
ZQLY3F842243	5477059 	53823481038 	21.53 	17517 
ZQLY4F222753	6803823 	53821749531 	21.53 	15557 
ZQLY4M429692	10823894 	53810245918 	21.52 	8233 
CHLY2F386019	10722686 	53779671085 	21.51 	7749 
ZQLY3F265203	8515412 	53755480180 	21.50 	11125 
HMYL4F510713	12211228 	53744521741 	21.50 	8859 
CHYL1F179283	4187071 	53462992519 	21.39 	23017 
ZQLY3M249692	9804827 	53420077285 	21.37 	8927 
ZQLY2F473263	7270910 	53392653578 	21.36 	12577 
HMLY3F252345	6876052 	53344313931 	21.34 	13171 
ZQLY4M531733	16083955 	53276382466 	21.31 	4939 
CHLY1M178569	5386106 	53213237977 	21.29 	16755 
CHLY1M175509	4261460 	53199556738 	21.28 	21275 
ZQLY4M325816	11192035 	53184742341 	21.27 	7776 
ZQLY3F146937	7353446 	53152771395 	21.26 	12789 
CHLY2M388161	8420609 	53065591091 	21.23 	10895 
ZQLY2M472141	11676150 	53049722123 	21.22 	8995 
ZQLY2F470203	13884336 	53006468548 	21.20 	5761 
CHLY1F176835	3862002 	52992834555 	21.20 	21702 
ZQLY1M366325	4829338 	52930842921 	21.17 	19698 
HMYL2M461019	12147903 	52908720676 	21.16 	6495 
